t_s,BTC_TASK,BTU_TASK,IDLE0,IDLE1,audio,btController,esp_timer,hciT,input,ipc0,ipc1,maint,ui,charge_coeur0,charge_coeur1
10914.1,0.0,0.0,95.87,86.42,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
10924.2,0.0,0.0,95.87,86.48,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.52
10934.3,0.0,0.0,95.86,85.76,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.27
10944.5,0.0,0.0,95.85,86.4,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.53
10954.6,0.0,0.0,95.86,86.48,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.53
10964.7,0.0,0.0,95.86,85.69,11.51,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.25
10974.8,0.0,0.0,95.86,86.49,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
10985.0,0.0,0.0,95.86,86.47,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.53
10995.1,0.0,0.0,95.86,85.67,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.26
11005.2,0.0,0.0,95.85,86.5,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
11015.4,0.0,0.0,95.87,86.48,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
11025.5,0.0,0.0,95.86,85.68,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.75,2.14,12.27
11035.6,0.0,0.0,95.86,86.5,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.52
11045.8,0.0,0.0,95.86,86.39,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.54
11055.9,0.0,0.0,95.86,85.76,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.26
11066.0,0.0,0.0,95.87,86.45,11.55,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.55
11076.1,0.0,0.0,95.86,86.43,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
11086.3,0.0,0.0,95.85,85.75,11.51,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.25
11096.4,0.0,0.0,95.85,86.26,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.7
11106.5,0.0,0.0,95.86,86.5,11.51,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.51
11116.7,0.0,0.0,95.87,85.75,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.73,2.15,12.27
11126.8,0.0,0.0,95.86,86.4,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.54
11136.9,0.0,0.0,95.86,86.51,11.51,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.51
11147.1,0.0,0.0,95.86,85.74,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.28
11157.2,0.0,0.0,95.86,86.39,11.55,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.55
11167.3,0.0,0.0,95.87,86.5,11.51,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.51
11177.4,0.0,0.0,95.87,85.73,11.55,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.73,2.14,12.28
11187.6,0.0,0.0,95.86,86.4,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.54
11197.7,0.0,0.0,95.86,86.48,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
11207.8,0.0,0.0,95.87,85.65,11.62,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.73,2.14,12.35
11218.0,0.0,0.0,95.87,86.58,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.37
11228.1,0.0,0.0,95.87,86.6,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11238.2,0.0,0.0,95.87,85.91,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.12
11248.3,0.0,0.0,95.87,86.59,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.38
11258.5,0.0,0.0,95.87,86.57,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.41
11268.6,0.0,0.0,95.87,85.94,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.73,2.13,12.09
11278.7,0.0,0.0,95.87,86.59,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.39
11288.9,0.0,0.0,95.87,86.54,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11299.0,0.0,0.0,95.86,85.93,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.74,2.12,12.12
11309.1,0.0,0.0,95.86,86.63,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.38
11319.2,0.0,0.0,95.87,86.6,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.39
11329.3,0.0,0.0,95.87,85.82,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.13
11339.5,0.0,0.0,95.86,86.64,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.37
11349.6,0.0,0.0,95.87,86.61,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.39
11359.7,0.0,0.0,95.86,85.9,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.11
11369.9,0.0,0.0,95.86,86.57,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.4
11380.0,0.0,0.0,95.86,85.87,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.13
11390.1,0.0,0.0,95.84,86.6,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,2.14,11.35
11400.2,0.0,0.0,95.87,86.58,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.41
11410.4,0.0,0.0,95.86,85.91,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.11
11420.5,0.0,0.0,95.85,86.61,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.36
11430.6,0.0,0.0,95.86,86.56,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.41
11440.8,0.0,0.0,95.85,85.89,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.75,2.16,12.14
11450.9,0.0,0.0,95.85,86.56,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.37
11461.0,0.0,0.0,95.86,86.62,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.4
11471.2,0.0,0.0,95.87,85.88,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.13
11481.3,0.0,0.0,95.84,86.62,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,2.14,11.36
11491.4,0.0,0.0,95.86,86.56,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.41
11501.5,0.0,0.0,95.87,85.91,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.12
11511.7,0.0,0.0,95.84,86.61,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,2.14,11.36
11521.8,0.0,0.0,95.87,86.56,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.41
11531.9,0.0,0.0,95.88,85.91,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.12
11542.1,0.0,0.0,95.84,86.64,11.34,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.34
11552.2,0.0,0.0,95.87,86.52,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.4
11562.3,0.0,0.0,95.88,85.93,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.73,2.13,12.14
11572.5,0.0,0.0,95.85,86.64,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.36
11582.6,0.0,0.0,95.87,86.58,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.4
11592.7,0.0,0.0,95.86,85.74,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.73,2.14,12.27
11602.8,0.0,0.0,95.86,86.56,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.39
11613.0,0.0,0.0,95.86,86.63,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11623.1,0.0,0.0,95.87,85.85,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.73,2.12,12.12
11633.2,0.0,0.0,95.86,86.57,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11643.4,0.0,0.0,95.86,86.63,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.37
11653.5,0.0,0.0,95.85,85.9,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.73,2.14,12.11
11663.6,0.0,0.0,95.86,86.57,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11673.7,0.0,0.0,95.88,86.6,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,11.38
11683.9,0.0,0.0,95.86,85.9,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.73,2.14,12.11
11694.0,0.0,0.0,95.88,86.6,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11704.1,0.0,0.0,95.86,86.58,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.36
11714.3,0.0,0.0,95.85,85.85,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.75,2.17,12.12
11724.4,0.0,0.0,95.86,86.64,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.37
11734.5,0.0,0.0,95.86,86.66,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
11744.6,0.0,0.0,95.85,85.79,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.73,2.16,12.12
11754.8,0.0,0.0,95.87,86.64,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11764.9,0.0,0.0,95.87,86.66,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
11775.0,0.0,0.0,95.83,85.86,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.76,2.17,12.14
11785.2,0.0,0.0,95.85,86.55,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.39
11795.3,0.0,0.0,95.87,86.63,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.37
11805.4,0.0,0.0,95.86,85.91,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.13
11815.6,0.0,0.0,95.86,86.55,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11825.7,0.0,0.0,95.87,86.66,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
11835.8,0.0,0.0,95.85,85.84,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.14
11845.9,0.0,0.0,95.87,86.59,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11856.1,0.0,0.0,95.86,86.58,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
11866.2,0.0,0.0,95.86,85.74,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.75,2.14,12.29
11876.3,0.0,0.0,95.86,86.5,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.53
11886.5,0.0,0.0,95.86,86.38,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
11896.6,0.0,0.0,95.86,85.77,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.26
11906.7,0.0,0.0,95.87,86.39,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.54
11916.9,0.0,0.0,95.87,86.5,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.52
11927.0,0.0,0.0,95.85,85.65,11.66,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.4
11937.1,0.0,0.0,95.86,86.59,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
11947.2,0.0,0.0,95.85,86.58,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.4
11957.4,0.0,0.0,95.86,85.84,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.73,2.14,12.11
11967.5,0.0,0.0,95.86,86.62,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
11977.6,0.0,0.0,95.87,86.52,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.39
11987.8,0.0,0.0,95.87,85.93,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.12
11997.9,0.0,0.0,95.85,86.63,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.37
12008.0,0.0,0.0,95.87,86.54,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
12018.2,0.0,0.0,95.87,85.91,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.73,2.15,12.11
12028.3,0.0,0.0,95.86,86.65,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.37
12038.4,0.0,0.0,95.86,86.61,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
12048.5,0.0,0.0,95.86,85.91,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.72,2.13,12.1
12058.7,0.0,0.0,95.85,86.54,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.36
12068.8,0.0,0.0,95.86,86.61,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.39
12078.9,0.0,0.0,95.85,85.92,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.11
12089.1,0.0,0.0,95.86,86.58,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.37
12099.2,0.0,0.0,95.87,86.61,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
12109.3,0.0,0.0,95.86,85.83,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.12
12119.5,0.0,0.0,95.86,86.65,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.36
12129.6,0.0,0.0,95.86,86.58,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.4
12139.7,0.0,0.0,95.85,85.85,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.13
12149.8,0.0,0.0,95.85,86.64,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.36
12160.0,0.0,0.0,95.86,86.55,11.42,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.42
12170.1,0.0,0.0,95.84,85.91,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.1
12180.2,0.0,0.0,95.86,86.59,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.35
12190.4,0.0,0.0,95.87,86.62,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.4
12200.5,0.0,0.0,95.85,85.86,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.1
12210.6,0.0,0.0,95.85,86.65,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
12220.7,0.0,0.0,95.87,86.55,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.36
12230.9,0.0,0.0,95.86,85.93,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.11
12241.0,0.0,0.0,95.85,86.63,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.37
12251.1,0.0,0.0,95.86,86.57,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.36
12261.3,0.0,0.0,95.86,85.91,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.73,2.13,12.11
12271.4,0.0,0.0,95.86,86.55,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.37
12281.5,0.0,0.0,95.87,86.65,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
12291.7,0.0,0.0,95.86,85.84,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.75,2.13,12.11
12301.8,0.0,0.0,95.86,86.6,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.39
12311.9,0.0,0.0,95.86,86.6,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.35
12322.0,0.0,0.0,95.87,85.92,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.1
12332.2,0.0,0.0,95.85,86.59,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.4
12342.3,0.0,0.0,95.86,86.42,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.54
12352.4,0.0,0.0,95.86,85.75,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.73,2.13,12.26
12362.6,0.0,0.0,95.86,86.41,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.52
12372.7,0.0,0.0,95.86,85.74,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.75,2.13,12.29
12382.8,0.0,0.0,95.84,86.45,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.54
12392.9,0.0,0.0,95.86,86.43,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.5
12403.1,0.0,0.0,95.86,85.77,11.55,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.73,2.14,12.28
12413.2,0.0,0.0,95.85,86.44,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
12423.3,0.0,0.0,95.86,86.44,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.52
12433.4,0.0,0.0,95.86,85.73,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.73,2.13,12.26
12443.6,0.0,0.0,95.85,86.47,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.53
12453.7,0.0,0.0,95.86,86.45,11.52,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.52
12463.8,0.0,0.0,95.86,85.73,11.53,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.73,2.15,12.26
12474.0,0.0,0.0,95.85,86.43,11.54,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.54
12484.1,0.0,0.0,95.85,86.48,11.51,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.51
12494.2,0.0,0.0,95.86,85.52,11.68,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.42
12504.4,0.0,0.0,95.85,86.61,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.39
12514.5,0.0,0.0,95.86,86.58,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.37
12524.6,0.0,0.0,95.87,85.88,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.1
12534.7,0.0,0.0,95.84,86.59,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.39
12544.9,0.0,0.0,95.86,86.65,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.35
12555.0,0.0,0.0,95.87,85.84,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.15
12565.1,0.0,0.0,95.84,86.57,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
12575.3,0.0,0.0,95.86,86.66,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.35
12585.4,0.0,0.0,95.85,85.77,11.42,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.75,2.15,12.17
12595.5,0.0,0.0,95.87,86.66,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.37
12605.7,0.0,0.0,95.86,86.64,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.36
12615.8,0.0,0.0,95.86,85.8,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.15
12625.9,0.0,0.0,95.86,86.65,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
12636.0,0.0,0.0,95.86,86.64,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.35
12646.2,0.0,0.0,95.85,85.81,11.42,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.73,2.14,12.15
12656.3,0.0,0.0,95.85,86.63,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.37
12666.4,0.0,0.0,95.86,86.57,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.36
12676.6,0.0,0.0,95.87,85.91,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.13
12686.7,0.0,0.0,95.85,86.63,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.39
12696.8,0.0,0.0,95.85,86.54,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.35
12707.0,0.0,0.0,95.86,85.75,11.55,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.74,2.13,12.29
12717.1,0.0,0.0,95.86,86.63,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.37
12727.2,0.0,0.0,95.86,86.56,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
12737.3,0.0,0.0,95.84,85.87,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.11
12747.5,0.0,0.0,95.85,86.63,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.37
12757.6,0.0,0.0,95.86,86.54,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.39
12767.7,0.0,0.0,95.84,85.93,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.74,2.16,12.09
12777.9,0.0,0.0,95.86,86.6,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.39
12788.0,0.0,0.0,95.86,86.59,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.38
12798.1,0.0,0.0,95.85,85.92,11.36,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.74,2.14,12.1
12808.3,0.0,0.0,95.85,86.54,11.39,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.39
12818.4,0.0,0.0,95.85,86.63,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.37
12828.5,0.0,0.0,95.84,85.89,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.74,2.15,12.11
12838.6,0.0,0.0,95.85,86.53,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.41
12848.8,0.0,0.0,95.86,86.63,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,11.38
12858.9,0.0,0.0,95.84,85.85,11.37,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.74,2.16,12.11
12869.0,0.0,0.0,95.87,86.6,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,11.4
12879.2,0.0,0.0,95.86,86.63,11.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,11.38
